,allStar,ast,ast_pct,blk,blk_pct,bpm,class,conf_abbr,dbpm,def_rtg,drb,drb_pct,dws,efg_pct,fg,fg2,fg2a,fg3,fg3a,fga,ft,fta,g,mp,obpm,off_rtg,orb,orb_pct,ows,per,pf,pick_overall,player,pos,pprod,pts,round,school_name,season,stl,stl_pct,tov,tov_pct,trb,trb_pct,ts_pct,usg_pct,ws,year_drafted,pts_pg,fg_p,fg2_p,fg3_p,ft_p,trb_p,ast_p,stl_p,blk_p
460,0.0,165.0,28.6,7.0,0.7,8.7,,,3.7,96.9,122.0,12.2,2.1,0.498,214.0,197.0,378.0,17.0,69.0,447.0,156.0,212.0,36.0,1064.0,5.1,113.6,21.0,2.1,3.1,22.7,90.0,5,De'Aaron Fox,,608.0,601.0,1,,,53.0,2.7,87.0,13.7,143.0,7.2,0.5489999999999999,27.5,5.1,2017,16.694444444444443,0.47874720357941836,0.5211640211640212,0.2463768115906322,0.7358490566003026,3.9722222222222223,4.583333333333333,1.4722222222222223,0.19444444444444445
461,0.0,37.0,7.5,49.0,6.2,10.9,,,6.2,93.6,195.0,25.1,1.9,0.568,130.0,99.0,167.0,31.0,89.0,256.0,92.0,118.0,32.0,839.0,4.7,122.2,56.0,7.7,2.4,24.6,70.0,6,Jonathan Isaac,,364.0,383.0,1,,,37.0,2.4,48.0,13.3,251.0,16.7,0.614,20.3,4.3,2017,11.96875,0.5078125,0.592814371257485,0.34831460673765935,0.7796610169425452,7.84375,1.15625,1.15625,1.53125
462,0.0,32.0,5.6,19.0,1.8,9.3,,,1.5,100.4,178.0,17.5,1.8,0.584,185.0,116.0,213.0,69.0,163.0,376.0,137.0,164.0,37.0,1140.0,7.8,134.1,88.0,10.0,4.8,25.0,73.0,7,Lauri Markkanen,,534.0,576.0,1,,,15.0,0.8,40.0,8.1,266.0,14.0,0.635,22.5,6.7,2017,15.567567567567568,0.4920212765957447,0.5446009389671361,0.42331288343298584,0.835365853653443,7.1891891891891895,0.8648648648648649,0.40540540540540543,0.5135135135135135
463,0.0,16.0,4.4,69.0,9.8,11.5,,,7.5,79.5,164.0,23.3,2.4,0.6759999999999999,135.0,125.0,186.0,10.0,21.0,207.0,110.0,148.0,39.0,673.0,4.0,125.3,66.0,12.1,2.6,31.0,105.0,10,Zach Collins,,359.0,390.0,1,,,18.0,1.5,60.0,17.8,230.0,18.4,0.703,24.8,5.0,2017,10.0,0.6521739130434783,0.6720430107526881,0.47619047616780047,0.7432432432382213,5.897435897435898,0.41025641025641024,0.46153846153846156,1.7692307692307692
464,0.0,87.0,13.3,19.0,1.5,8.0,,,1.3,100.8,83.0,7.3,1.9,0.5429999999999999,251.0,147.0,296.0,104.0,262.0,558.0,148.0,180.0,38.0,1218.0,6.7,118.2,12.0,1.1,3.9,21.5,72.0,11,Malik Monk,,660.0,754.0,1,,,36.0,1.6,75.0,10.4,95.0,4.2,0.586,27.2,5.8,2017,19.842105263157894,0.449820788530466,0.4966216216216216,0.3969465648839811,0.8222222222176544,2.5,2.289473684210526,0.9473684210526315,0.5
465,0.0,73.0,12.2,9.5,0.75,7.9,,,0.95,106.2,119.5,11.399999999999999,1.25,0.5409999999999999,189.0,117.5,223.5,71.5,186.5,410.0,124.0,143.0,36.5,1137.5,7.0,126.8,39.0,4.0,4.2,21.95,76.0,12,Luke Kennard,,536.5,573.5,1,,,32.5,1.75,43.5,8.05,158.5,7.8,0.5925,22.7,5.4,2017,15.712328767123287,0.4609756097560976,0.5257270693512305,0.3833780160837353,0.8671328671268034,4.342465753424658,2.0,0.8904109589041096,0.2602739726027397
466,0.0,72.5,15.9,10.0,1.15,9.8,,,4.2,93.69999999999999,99.0,13.2,1.85,0.4935,132.5,83.5,168.0,49.0,149.0,317.0,65.0,82.5,32.5,844.5,5.6,116.15,35.5,5.15,2.2,20.0,83.0,13,Donovan Mitchell,,367.5,379.0,1,,,47.5,3.1,43.0,11.149999999999999,134.5,9.2,0.5305,22.75,4.1,2017,11.661538461538461,0.41798107255520506,0.49702380952380953,0.32885906040047747,0.7878787878692378,4.138461538461539,2.230769230769231,1.4615384615384615,0.3076923076923077
467,0.0,32.0,4.7,57.0,4.9,9.5,,,5.3,95.8,186.0,17.3,2.3,0.599,170.0,170.0,284.0,0.0,0.0,284.0,154.0,236.0,38.0,1145.0,4.2,123.7,118.0,11.1,3.3,22.0,99.0,14,Bam Adebayo,,488.0,494.0,1,,,26.0,1.2,64.0,13.9,304.0,14.2,0.624,18.5,5.6,2017,13.0,0.5985915492957746,0.5985915492957746,0.0,0.652542372878591,8.0,0.8421052631578947,0.6842105263157895,1.5
468,0.0,41.0,8.5,50.0,5.9,10.6,,,6.2,96.1,159.0,19.0,1.8,0.6890000000000001,200.0,192.0,281.0,8.0,15.0,296.0,45.0,87.0,35.0,885.0,4.4,119.8,59.0,8.0,2.5,25.2,96.0,16,Justin Patton,,406.0,453.0,1,,,30.0,1.9,60.0,15.1,218.0,13.9,0.6709999999999999,22.0,4.3,2017,12.942857142857143,0.6756756756756757,0.6832740213523132,0.5333333332977778,0.5172413793043995,6.228571428571429,1.1714285714285715,0.8571428571428571,1.4285714285714286
469,0.0,19.333333333333332,6.333333333333333,23.333333333333332,9.1,3.266666666666667,,,4.666666666666667,99.46666666666665,55.0,18.133333333333333,0.6333333333333334,0.4663333333333333,64.0,47.666666666666664,77.0,16.333333333333332,45.0,122.0,19.333333333333332,23.666666666666668,23.0,445.6666666666667,-1.4000000000000001,94.46666666666665,20.666666666666668,4.966666666666666,1.1333333333333335,14.799999999999999,32.333333333333336,17,D.J. Wilson,,156.33333333333334,163.66666666666666,1,,,8.333333333333334,1.0,17.333333333333332,14.6,75.66666666666667,11.5,0.48,18.26666666666667,1.7666666666666666,2017,7.115942028985507,0.5245901639344263,0.6190476190476191,0.3629629629548971,0.8169014084161872,3.2898550724637685,0.8405797101449275,0.36231884057971014,1.0144927536231882
470,0.0,12.0,4.0,37.5,5.8,4.7,,,1.0,106.75,135.0,21.15,0.7,0.5845,157.5,157.5,261.5,0.0,0.5,262.0,114.5,157.0,32.0,662.0,3.6999999999999997,122.25,88.0,14.549999999999999,2.8499999999999996,28.85,90.0,19,John Collins,,394.5,429.5,1,,,15.0,1.2000000000000002,45.5,12.5,223.0,17.9,0.6234999999999999,26.9,3.55,2017,13.421875,0.601145038167939,0.6022944550669216,0.0,0.7292993630526796,6.96875,0.375,0.46875,1.171875
471,0.0,9.0,5.6,17.0,5.3,6.3,,,4.4,96.7,59.0,21.6,0.6,0.5770000000000001,45.0,45.0,78.0,0.0,0.0,78.0,12.0,24.0,26.0,300.0,1.9,115.2,41.0,16.4,0.6,19.8,58.0,20,Harry Giles,,113.0,102.0,1,,,9.0,1.7,18.0,16.8,100.0,19.1,0.57,17.9,1.2,2017,3.923076923076923,0.5769230769230769,0.5769230769230769,0.0,0.49999999997916666,3.8461538461538463,0.34615384615384615,0.34615384615384615,0.6538461538461539
472,0.0,27.0,5.7,51.0,5.0,5.5,,,4.6,99.9,178.0,18.9,1.7,0.5660000000000001,179.0,179.0,309.0,0.0,7.0,316.0,84.0,149.0,33.0,1061.0,0.8,104.9,100.0,10.9,1.5,20.3,68.0,22,Jarrett Allen,,428.0,442.0,1,,,19.0,1.0,84.0,17.8,278.0,14.9,0.5710000000000001,22.6,3.3,2017,13.393939393939394,0.5664556962025317,0.5792880258899676,0.0,0.5637583892579614,8.424242424242424,0.8181818181818182,0.5757575757575758,1.5454545454545454
473,0.0,20.5,8.8,23.5,5.55,9.75,,,5.050000000000001,98.5,53.5,13.9,0.8,0.62,67.0,53.5,82.0,13.5,37.0,119.0,23.5,45.0,25.0,434.0,4.7,117.7,35.0,9.95,1.05,21.950000000000003,42.5,23,OG Anunoby,,164.5,171.0,1,,,24.0,3.2,27.0,16.15,88.5,12.05,0.609,19.15,1.7999999999999998,2017,6.84,0.5630252100840336,0.6524390243902439,0.3648648648550037,0.5222222222106173,3.54,0.82,0.96,0.94
474,0.0,55.5,9.2,58.0,5.85,9.3,,,5.300000000000001,99.75,191.0,17.85,1.9500000000000002,0.561,139.0,90.0,169.5,49.0,122.5,292.0,84.5,104.5,35.5,1174.5,4.0,121.15,72.5,7.15,2.8,20.25,92.0,24,Tyler Lydon,,398.0,411.5,1,,,38.5,2.0,53.0,13.399999999999999,263.5,12.649999999999999,0.6025,17.3,4.75,2017,11.591549295774648,0.476027397260274,0.5309734513274337,0.3999999999967347,0.8086124401836496,7.422535211267606,1.5633802816901408,1.0845070422535212,1.6338028169014085
475,0.0,84.0,16.049999999999997,18.0,1.7,7.3,,,4.85,93.25,284.0,30.0,2.25,0.535,176.0,146.5,273.0,29.5,78.5,351.5,115.5,152.0,34.5,1007.0,2.45,107.1,75.0,9.1,2.2,20.75,86.0,26,Caleb Swanigan,,490.5,497.0,1,,,13.5,0.8,104.0,20.05,359.0,20.3,0.5765,26.05,4.5,2017,14.405797101449275,0.5007112375533428,0.5366300366300366,0.3757961783391618,0.7598684210476325,10.405797101449275,2.4347826086956523,0.391304347826087,0.5217391304347826
476,0.0,47.0,14.5,11.666666666666666,1.866666666666667,4.499999999999999,,,1.9333333333333333,97.46666666666665,125.66666666666667,20.46666666666667,1.1666666666666667,0.537,124.0,107.0,188.66666666666666,17.0,56.333333333333336,245.0,57.0,90.0,32.0,671.0,2.6,108.93333333333332,51.666666666666664,8.733333333333334,1.5666666666666667,19.966666666666665,50.333333333333336,27,Kyle Kuzma,,320.0,322.0,1,,,10.333333333333334,0.7333333333333334,50.333333333333336,15.200000000000001,177.33333333333334,15.066666666666668,0.5536666666666666,25.733333333333334,2.6999999999999997,2017,10.0625,0.5061224489795918,0.5671378091872792,0.30177514792363713,0.6333333333262963,5.541666666666667,1.46875,0.3229166666666667,0.3645833333333333
477,0.0,148.0,28.6,49.0,4.9,11.8,,,3.2,104.0,104.0,10.5,1.4,0.578,205.0,148.0,260.0,57.0,144.0,404.0,148.0,182.0,34.0,1116.0,8.6,124.9,35.0,3.5,4.5,27.3,72.0,29,Derrick White,,603.0,615.0,1,,,42.0,2.2,81.0,14.2,139.0,7.0,0.627,25.3,5.9,2017,18.08823529411765,0.5074257425742574,0.5692307692307692,0.3958333333305845,0.8131868131823452,4.088235294117647,4.352941176470588,1.2352941176470589,1.4411764705882353
478,0.0,66.5,12.725000000000001,10.75,1.25,10.4,,,3.6499999999999995,95.67500000000001,140.0,15.149999999999999,2.1250000000000004,0.5905,169.25,117.5,198.5,51.75,133.0,331.5,90.0,125.0,36.5,1023.25,6.7749999999999995,126.375,63.0,8.149999999999999,3.625,23.1,81.75,30,Josh Hart,,461.5,480.25,1,,,40.25,2.325,48.5,10.649999999999999,203.0,11.9,0.615,21.925,5.725,2017,13.157534246575343,0.5105580693815988,0.5919395465994962,0.3890977443579767,0.71999999999424,5.561643835616438,1.821917808219178,1.1027397260273972,0.2945205479452055
479,0.0,61.0,12.6,2.0,0.2,5.3,,,0.2,106.4,67.0,8.3,0.9,0.564,133.0,82.0,152.0,51.0,129.0,281.0,77.0,102.0,36.0,895.0,5.1,119.0,23.0,3.1,2.4,17.0,85.0,31,Frank Jackson,,371.0,394.0,2,,,20.0,1.3,49.0,12.9,90.0,5.8,0.598,21.1,3.3,2017,10.944444444444445,0.47330960854092524,0.5394736842105263,0.39534883720623765,0.7549019607769127,2.5,1.6944444444444444,0.5555555555555556,0.05555555555555555
480,0.0,54.0,12.525,12.0,1.35,5.6,,,2.1500000000000004,102.4,97.75,11.975,1.3,0.5285000000000001,109.5,59.0,126.5,50.5,128.0,254.5,66.25,85.0,32.75,919.75,3.4749999999999996,112.35,21.5,2.875,1.8249999999999997,15.999999999999998,61.75,32,Davon Reed,,315.25,335.75,2,,,28.25,1.9,46.75,13.875,119.25,7.550000000000001,0.56575,20.174999999999997,3.1250000000000004,2017,10.251908396946565,0.4302554027504912,0.466403162055336,0.39453124999691774,0.7794117646967128,3.6412213740458017,1.6488549618320612,0.8625954198473282,0.366412213740458
481,0.0,91.5,20.0,13.0,1.7,5.125000000000001,,,3.825,100.95,116.5,14.774999999999999,1.425,0.48175,106.25,93.5,191.5,12.75,37.75,229.25,87.0,126.5,33.0,932.0,1.2750000000000001,103.475,38.0,5.025,1.225,14.975,69.25,33,Wesley Iwundu,,325.25,312.25,2,,,30.25,1.9249999999999998,70.0,19.75,154.5,9.925,0.52875,19.475,2.65,2017,9.462121212121213,0.46346782988004365,0.48825065274151436,0.337748344361914,0.6877470355676858,4.681818181818182,2.772727272727273,0.9166666666666666,0.3939393939393939
482,0.0,144.0,24.175,2.5,0.22499999999999998,7.925000000000001,,,2.175,102.2,105.25,9.899999999999999,1.575,0.5117499999999999,152.25,106.0,225.0,46.25,110.0,335.0,120.5,158.25,36.25,1086.25,5.725,117.32499999999999,19.75,2.15,3.175,18.599999999999998,71.75,34,Frank Mason,,485.75,471.25,2,,,41.25,2.175,67.5,14.649999999999999,125.0,6.275,0.56125,21.4,4.8,2017,13.0,0.4544776119402985,0.4711111111111111,0.42045454545072314,0.7614533965196749,3.4482758620689653,3.972413793103448,1.1379310344827587,0.06896551724137931
483,0.0,51.666666666666664,10.766666666666666,78.0,9.533333333333333,11.333333333333334,,,8.9,92.26666666666667,165.0,20.799999999999997,2.033333333333333,0.6046666666666667,115.0,114.0,183.33333333333334,1.0,5.333333333333333,188.66666666666666,40.333333333333336,64.0,35.0,863.6666666666666,2.4,114.86666666666667,74.66666666666667,10.133333333333333,1.7666666666666666,21.866666666666664,80.33333333333333,38,Jordan Bell,,288.3333333333333,271.3333333333333,2,,,37.0,2.533333333333333,54.0,20.0,239.66666666666666,15.700000000000003,0.608,15.866666666666667,3.8000000000000003,2017,7.7523809523809515,0.6095406360424028,0.6218181818181818,0.18749999996484376,0.6302083333234864,6.847619047619047,1.476190476190476,1.0571428571428572,2.2285714285714286
484,0.0,156.0,42.75,4.0,0.6,8.3,,,1.8,104.94999999999999,86.0,12.9,0.8500000000000001,0.496,154.0,126.5,276.5,27.5,67.5,344.0,112.5,137.5,27.0,785.5,6.5,115.3,17.0,2.3499999999999996,2.8,24.65,64.0,39,Jawun Evans,,480.0,448.0,2,,,41.0,2.8499999999999996,73.0,16.05,103.0,7.75,0.5549999999999999,29.1,3.7,2017,16.59259259259259,0.4476744186046512,0.45750452079566006,0.4074074074013717,0.8181818181758679,3.814814814814815,5.777777777777778,1.5185185185185186,0.14814814814814814
485,0.0,55.5,11.0,2.5,0.25,3.0999999999999996,,,0.3,104.05000000000001,131.5,14.7,1.25,0.4965,209.0,164.5,322.5,44.5,142.5,465.0,107.0,146.0,34.5,993.5,2.75,107.80000000000001,40.5,4.7,2.1,19.9,64.0,40,Dwayne Bacon,,520.0,569.5,2,,,34.0,1.9,72.5,12.0,172.0,9.8,0.5325,29.1,3.3499999999999996,2017,16.507246376811594,0.44946236559139785,0.5100775193798449,0.3122807017521945,0.7328767123237475,4.9855072463768115,1.608695652173913,0.9855072463768116,0.07246376811594203
486,0.0,69.0,11.399999999999999,5.5,0.55,5.949999999999999,,,0.55,102.75,104.5,10.35,1.5499999999999998,0.556,171.0,93.5,189.5,77.5,186.5,376.0,108.0,147.5,37.5,1126.0,5.35,118.1,40.5,4.4,3.05,18.700000000000003,66.5,41,Tyler Dorsey,,486.5,527.5,2,,,29.5,1.5,64.0,12.6,145.0,7.5,0.5905,22.6,4.6,2017,14.066666666666666,0.45478723404255317,0.49340369393139843,0.4155495978529998,0.7322033898255444,3.8666666666666667,1.84,0.7866666666666666,0.14666666666666667
487,0.0,42.0,8.95,42.0,4.9,8.1,,,3.3499999999999996,101.1,141.0,18.1,1.35,0.6265000000000001,152.5,138.5,220.0,14.0,37.5,257.5,102.0,142.0,34.5,872.5,4.75,122.7,73.0,10.45,2.75,24.1,101.5,42,Thomas Bryant,,399.5,421.0,2,,,21.5,1.4,68.0,17.2,214.0,14.5,0.6525000000000001,22.15,4.1,2017,12.202898550724637,0.5922330097087378,0.6295454545454545,0.3733333333233778,0.7183098591498711,6.202898550724638,1.2173913043478262,0.6231884057971014,1.2173913043478262
488,0.0,36.5,8.25,5.0,0.6,2.65,,,0.8500000000000001,102.94999999999999,90.5,12.25,1.15,0.495,139.5,103.0,205.0,36.5,113.0,318.0,50.0,65.5,35.0,908.5,1.8499999999999999,107.35,27.5,3.7,1.5,14.8,50.0,44,Damyean Dotson,,329.0,365.5,2,,,25.0,1.5499999999999998,44.0,11.25,118.0,8.0,0.524,21.4,2.65,2017,10.442857142857143,0.4386792452830189,0.5024390243902439,0.32300884955466364,0.7633587786142998,3.3714285714285714,1.042857142857143,0.7142857142857143,0.14285714285714285
489,0.0,93.0,18.099999999999998,17.0,1.7666666666666666,6.266666666666666,,,1.4333333333333333,102.36666666666667,107.0,11.166666666666666,1.4000000000000001,0.524,195.66666666666666,151.33333333333334,292.0,44.333333333333336,122.33333333333333,414.3333333333333,101.66666666666667,128.0,36.333333333333336,1051.0,4.8999999999999995,113.40000000000002,58.0,6.5,2.9333333333333336,21.233333333333334,106.66666666666667,45,Dillon Brooks,,524.6666666666666,537.3333333333334,2,,,32.0,1.7666666666666666,78.0,14.266666666666666,165.0,8.933333333333332,0.564,26.7,4.366666666666666,2017,14.788990825688073,0.47224456958970235,0.5182648401826484,0.3623978201605254,0.7942708333271282,4.541284403669724,2.5596330275229358,0.8807339449541284,0.4678899082568807
490,0.0,6.0,2.3,35.0,8.8,2.7,,,3.5,98.4,76.0,19.9,0.7,0.564,57.0,57.0,101.0,0.0,0.0,101.0,23.0,43.0,29.0,377.0,-0.8,109.0,41.0,13.2,0.6,17.1,72.0,47,Ike Anigbogu,,139.0,137.0,2,,,5.0,0.7,24.0,16.5,117.0,16.9,0.564,18.4,1.3,2017,4.724137931034483,0.5643564356435643,0.5643564356435643,0.0,0.5348837209177935,4.0344827586206895,0.20689655172413793,0.1724137931034483,1.206896551724138
491,0.0,97.5,20.425,19.5,2.225,7.725,,,3.75,97.275,117.75,13.05,1.975,0.4465,149.0,104.25,248.25,44.75,132.0,380.25,142.5,184.75,33.0,1048.5,3.95,106.95,53.5,5.75,2.05,19.175,80.0,48,Sindarius Thornwell,,480.75,485.25,2,,,49.75,2.775,82.75,15.125,171.25,9.3,0.51225,25.825000000000003,4.025,2017,14.704545454545455,0.3918474687705457,0.4199395770392749,0.33901515151258327,0.7713125845695734,5.1893939393939394,2.9545454545454546,1.5075757575757576,0.5909090909090909
492,0.0,192.0,27.174999999999997,10.25,0.875,8.65,,,2.625,103.5,102.0,9.100000000000001,1.525,0.5315000000000001,159.0,121.0,234.25,38.0,99.75,334.0,71.0,91.0,35.0,1183.5,5.9750000000000005,126.57499999999999,27.0,2.65,3.65,20.275,53.0,51,Monte Morris,,489.25,427.0,2,,,56.25,2.675,41.25,10.175,129.0,6.025,0.568,17.425,5.225,2017,12.2,0.47604790419161674,0.5165421558164355,0.3809523809485619,0.7802197802112063,3.6857142857142855,5.485714285714286,1.6071428571428572,0.29285714285714287
493,0.0,74.33333333333333,26.366666666666664,7.333333333333333,1.2,3.7000000000000006,,,2.8000000000000003,101.60000000000001,57.333333333333336,11.233333333333334,0.7999999999999999,0.38433333333333336,68.33333333333333,56.0,116.0,12.333333333333334,43.333333333333336,159.33333333333334,72.0,98.66666666666667,19.333333333333332,513.6666666666666,0.9333333333333336,97.69999999999999,10.0,3.3666666666666667,1.0333333333333334,13.166666666666666,44.0,52,Edmond Sumner,,231.33333333333334,221.0,2,,,22.666666666666668,2.6,42.666666666666664,20.599999999999998,67.33333333333333,7.3,0.4656666666666666,23.100000000000005,1.8666666666666665,2017,11.431034482758621,0.4288702928870292,0.4827586206896552,0.2846153846088166,0.7297297297223337,3.4827586206896552,3.8448275862068964,1.1724137931034484,0.3793103448275862
494,0.0,111.0,21.6,24.0,2.7,8.45,,,5.5,96.25,111.5,13.100000000000001,1.85,0.514,103.5,78.5,163.0,25.0,62.5,225.5,76.5,105.5,34.0,934.0,2.95,109.44999999999999,10.0,1.35,1.5,16.4,82.5,53,Kadeem Allen,,325.5,308.5,2,,,44.0,2.75,66.5,19.5,121.5,7.65,0.5589999999999999,18.6,3.4,2017,9.073529411764707,0.458980044345898,0.4815950920245399,0.39999999999360003,0.725118483405449,3.573529411764706,3.264705882352941,1.2941176470588236,0.7058823529411765
495,0.0,51.0,11.1,9.5,1.0,5.8,,,0.35000000000000003,96.6,183.0,18.674999999999997,2.0749999999999997,0.57725,197.5,125.25,232.25,72.25,173.5,405.75,119.75,141.5,33.5,1062.5,5.449999999999999,123.82499999999999,66.0,7.300000000000001,4.025,25.225,70.75,54,Alec Peters,,530.0,587.0,2,,,25.5,1.425,62.0,11.775,249.0,13.3,0.62,25.7,6.075,2017,17.52238805970149,0.4867529266789895,0.5392895586652314,0.4164265129658996,0.8462897526441959,7.432835820895522,1.5223880597014925,0.7611940298507462,0.2835820895522388
496,0.0,179.0,25.6,3.0,0.2,11.8,,,5.5,86.4,205.0,15.7,3.6,0.5329999999999999,220.0,177.0,336.0,43.0,117.0,453.0,157.0,181.0,38.0,1248.0,6.3,122.2,22.0,2.2,4.5,25.2,60.0,55,Nigel Williams-Goss,,660.0,640.0,2,,,64.0,2.9,81.0,13.1,227.0,9.8,0.594,24.6,8.1,2017,16.842105263157894,0.4856512141280353,0.5267857142857143,0.3675213675182263,0.8674033149123348,5.973684210526316,4.7105263157894735,1.6842105263157894,0.07894736842105263
497,0.0,35.25,7.95,23.75,2.5500000000000003,5.1499999999999995,,,2.125,100.54999999999998,147.25,17.4,1.5,0.5095000000000001,156.75,132.75,245.5,24.0,76.0,321.5,95.75,132.25,32.0,981.25,3.0500000000000003,112.55,60.5,7.425000000000001,2.5,20.900000000000002,52.75,59,Jaron Blossomgame,,402.5,433.25,2,,,20.75,1.3,47.5,11.3,207.75,12.425,0.5459999999999999,22.8,3.9749999999999996,2017,13.5390625,0.48755832037325036,0.5407331975560081,0.3157894736800554,0.7240075614311985,6.4921875,1.1015625,0.6484375,0.7421875
498,0.0,57.0,10.2,66.0,6.1,10.9,,,4.0,98.8,287.0,28.2,2.1,0.625,276.0,264.0,416.0,12.0,35.0,451.0,140.0,191.0,35.0,1172.0,6.8,130.3,118.0,13.5,5.5,32.6,81.0,1,Deandre Ayton,,666.0,704.0,1,,,20.0,1.0,69.0,11.3,405.0,21.4,0.65,26.6,7.6,2018,20.114285714285714,0.6119733924611973,0.6346153846153846,0.342857142847347,0.7329842931898797,11.571428571428571,1.6285714285714286,0.5714285714285714,1.8857142857142857
499,0.0,279.0,48.6,8.0,0.7,11.7,,,0.5,108.1,111.0,10.0,1.1,0.518,261.0,143.0,290.0,118.0,328.0,618.0,236.0,274.0,32.0,1133.0,11.2,114.7,14.0,1.3,4.6,28.3,57.0,5,Trae Young,,935.0,876.0,1,,,54.0,2.5,167.0,18.2,125.0,5.8,0.585,37.1,5.7,2018,27.375,0.4223300970873786,0.49310344827586206,0.3597560975598788,0.8613138686099953,3.90625,8.71875,1.6875,0.25
500,0.0,15.0,3.6,111.0,13.1,11.2,,,8.9,89.6,220.0,28.2,2.4,0.5670000000000001,146.0,132.0,219.0,14.0,51.0,270.0,81.0,119.0,30.0,906.0,2.4,118.5,96.0,12.2,2.4,28.3,76.0,6,Mohamed Bamba,,377.0,387.0,1,,,23.0,1.5,46.0,12.3,316.0,20.2,0.593,21.3,4.8,2018,12.9,0.5407407407407407,0.6027397260273972,0.2745098039161861,0.6806722689018431,10.533333333333333,0.5,0.7666666666666667,3.7
501,0.0,119.0,27.8,3.0,0.3,6.5,,,0.0,105.2,90.0,9.8,1.2,0.498,196.0,152.0,307.0,44.0,131.0,438.0,196.0,252.0,33.0,987.0,6.5,113.2,34.0,4.1,3.2,23.5,81.0,8,Collin Sexton,,622.0,632.0,1,,,28.0,1.6,92.0,14.2,124.0,7.0,0.5670000000000001,32.9,4.4,2018,19.151515151515152,0.4474885844748858,0.495114006514658,0.3358778625928559,0.7777777777746914,3.757575757575758,3.606060606060606,0.8484848484848485,0.09090909090909091
502,0.0,53.0,8.7,10.0,1.0,4.8,,,1.4,102.8,167.0,14.5,1.7,0.51,196.0,139.0,273.0,57.0,167.0,440.0,127.0,164.0,37.0,1198.0,3.4,109.3,33.0,3.3,2.3,17.0,82.0,9,Kevin Knox,,518.0,576.0,1,,,31.0,1.5,85.0,14.1,200.0,9.3,0.556,24.6,4.0,2018,15.567567567567568,0.44545454545454544,0.5091575091575091,0.3413173652674173,0.7743902438977172,5.405405405405405,1.4324324324324325,0.8378378378378378,0.2702702702702703
503,0.0,61.0,10.033333333333333,33.666666666666664,3.533333333333333,12.700000000000001,,,5.866666666666667,94.83333333333333,124.33333333333333,13.299999999999999,2.233333333333333,0.6193333333333333,152.66666666666666,95.66666666666667,148.33333333333334,57.0,142.66666666666666,291.0,74.66666666666667,88.33333333333333,38.666666666666664,1057.0,6.8,130.56666666666666,43.666666666666664,5.366666666666667,3.5,22.03333333333333,85.66666666666667,10,Mikal Bridges,,413.3333333333333,437.0,1,,,54.333333333333336,3.0666666666666664,41.333333333333336,11.633333333333333,168.0,9.533333333333333,0.6546666666666666,17.666666666666668,5.699999999999999,2018,11.301724137931036,0.5246277205040091,0.6449438202247191,0.3995327102775734,0.8452830188583553,4.344827586206897,1.5775862068965518,1.4051724137931036,0.8706896551724138
504,0.0,189.0,28.8,18.0,1.7,9.1,,,3.6,101.8,120.0,10.0,1.9,0.516,183.0,160.0,320.0,23.0,57.0,377.0,143.0,175.0,37.0,1248.0,5.5,116.5,33.0,3.2,3.3,21.2,62.0,11,Shai Gilgeous-Alexander,,571.0,532.0,1,,,61.0,2.8,100.0,17.9,153.0,6.8,0.578,21.9,5.2,2018,14.378378378378379,0.4854111405835544,0.5,0.4035087719227455,0.8171428571381878,4.135135135135135,5.108108108108108,1.6486486486486487,0.4864864864864865
